_id,Date,Gender,Race,Age at Booking,Current Age
4725,2018-08-08,M,W,27,27
4726,2018-08-08,M,W,21,21
4727,2018-08-08,M,W,39,39
4728,2018-08-08,M,H,24,24
4729,2018-08-08,M,W,36,36
4730,2018-08-08,M,B,32,32
4731,2018-08-08,M,W,47,47
4732,2018-08-08,M,x,21,21
4733,2018-08-08,M,B,39,39
4734,2018-08-08,M,W,42,42
4735,2018-08-08,M,W,26,26
4736,2018-08-08,M,B,28,30
4737,2018-08-08,M,B,16,18
4738,2018-08-08,M,B,21,23
4739,2018-08-08,M,B,37,39
4740,2018-08-08,M,W,43,45
4741,2018-08-08,M,B,22,24
4742,2018-08-08,M,B,21,23
4743,2018-08-08,M,B,29,30
4744,2018-08-08,M,B,17,18
4745,2018-08-08,M,B,28,29
4746,2018-08-08,M,B,20,21
4747,2018-08-08,M,B,29,30
4748,2018-08-08,M,B,36,37
4749,2018-08-08,M,B,32,33
4750,2018-08-08,M,B,30,31
4751,2018-08-08,M,W,19,20
4752,2018-08-08,M,B,21,22
4753,2018-08-08,M,B,26,27
4754,2018-08-08,M,W,36,37
4755,2018-08-08,M,W,29,30
4756,2018-08-08,M,B,44,45
4757,2018-08-08,M,W,26,27
4758,2018-08-08,M,W,32,33
4759,2018-08-08,M,B,27,28
4760,2018-08-08,M,B,31,31
4761,2018-08-08,M,B,17,18
4762,2018-08-08,M,B,40,41
4763,2018-08-08,M,B,28,29
4764,2018-08-08,M,B,26,27
4765,2018-08-08,M,B,28,29
4766,2018-08-08,M,B,33,33
4767,2018-08-08,M,B,17,18
4768,2018-08-08,M,W,42,42
4769,2018-08-08,M,W,35,36
4770,2018-08-08,M,B,26,26
4771,2018-08-08,M,W,31,32
4772,2018-08-08,M,B,20,21
4773,2018-08-08,M,W,22,23
4774,2018-08-08,M,W,34,35
4775,2018-08-08,M,B,22,22
4776,2018-08-08,M,B,29,29
4777,2018-08-08,M,B,24,24
4778,2018-08-08,M,B,37,37
4779,2018-08-08,M,B,24,25
4780,2018-08-08,M,W,21,21
4781,2018-08-08,M,W,31,32
4782,2018-08-08,M,B,49,49
4783,2018-08-08,M,B,29,29
4784,2018-08-08,M,B,31,31
4785,2018-08-08,M,B,19,19
4786,2018-08-08,M,W,45,45
4787,2018-08-08,M,B,26,26
4788,2018-08-08,M,B,35,35
4789,2018-08-08,M,W,30,30
4790,2018-08-08,M,B,31,31
4791,2018-08-08,M,B,25,25
4792,2018-08-08,M,B,24,24
4793,2018-08-08,M,B,23,23
4794,2018-08-08,M,B,29,29
4795,2018-08-08,M,B,27,27
4796,2018-08-08,M,B,36,36
4797,2018-08-08,M,B,22,22
4798,2018-08-08,M,B,26,26
4799,2018-08-08,M,B,15,17
4800,2018-08-08,M,B,15,17
4801,2018-08-08,M,W,16,17
4802,2018-08-08,M,B,16,17
4803,2018-08-08,M,B,17,17
4804,2018-08-08,M,B,17,17
4805,2018-08-08,M,B,17,17
4806,2018-08-08,M,B,17,17
4807,2018-08-08,M,B,17,17
4808,2018-08-08,M,B,17,17
4809,2018-08-08,M,B,17,17
4810,2018-08-08,M,B,16,16
4811,2018-08-08,M,B,17,17
4812,2018-08-08,M,B,16,17
4813,2018-08-08,M,B,17,17
4814,2018-08-08,M,B,16,16
4815,2018-08-08,M,B,17,17
4816,2018-08-08,M,W,45,47
4817,2018-08-08,M,B,19,21
4818,2018-08-08,M,B,22,23
4819,2018-08-08,M,B,20,21
4820,2018-08-08,M,B,28,29
4821,2018-08-08,M,B,55,56
4822,2018-08-08,M,B,23,24
4823,2018-08-08,M,B,39,40
4824,2018-08-08,M,B,25,26
4825,2018-08-08,M,W,37,38
4826,2018-08-08,M,W,24,25
4827,2018-08-08,M,B,47,48
4828,2018-08-08,M,W,28,29
4829,2018-08-08,M,B,35,36
4830,2018-08-08,M,B,22,23
4831,2018-08-08,M,B,28,29
4832,2018-08-08,M,B,41,42
4833,2018-08-08,M,W,33,33
4834,2018-08-08,M,B,26,26
4835,2018-08-08,M,B,18,18
4836,2018-08-08,M,B,26,26
4837,2018-08-08,M,B,18,18
4838,2018-08-08,M,W,21,21
4839,2018-08-08,M,W,61,61
4840,2018-08-08,M,W,30,30
4841,2018-08-08,M,W,30,31
4842,2018-08-08,M,W,25,26
4843,2018-08-08,M,B,25,26
4844,2018-08-08,M,B,21,21
4845,2018-08-08,M,W,25,25
4846,2018-08-08,M,B,20,20
4847,2018-08-08,M,B,29,30
4848,2018-08-08,M,B,20,20
4849,2018-08-08,M,W,47,47
4850,2018-08-08,M,B,33,33
4851,2018-08-08,M,W,27,27
4852,2018-08-08,M,B,27,27
4853,2018-08-08,M,W,38,38
4854,2018-08-08,M,B,22,22
4855,2018-08-08,M,H,21,21
4856,2018-08-08,M,B,37,37
4857,2018-08-08,M,W,39,39
4858,2018-08-08,M,B,19,20
4859,2018-08-08,M,B,36,36
4860,2018-08-08,M,B,20,21
4861,2018-08-08,M,W,25,25
4862,2018-08-08,M,x,21,21
4863,2018-08-08,M,B,26,26
4864,2018-08-08,M,B,29,29
4865,2018-08-08,M,W,43,43
4866,2018-08-08,M,B,30,30
4867,2018-08-08,M,W,26,26
4868,2018-08-08,M,W,45,45
4869,2018-08-08,M,W,42,42
4870,2018-08-08,M,B,54,54
4871,2018-08-08,M,B,55,55
4872,2018-08-08,M,W,54,54
4873,2018-08-08,M,B,31,31
4874,2018-08-08,M,B,27,27
4875,2018-08-08,M,B,19,19
4876,2018-08-08,M,W,32,32
4877,2018-08-08,M,W,38,38
4878,2018-08-08,M,B,38,38
4879,2018-08-08,M,W,29,30
4880,2018-08-08,M,W,38,38
4881,2018-08-08,M,B,19,19
4882,2018-08-08,M,B,56,56
4883,2018-08-08,M,W,50,51
4884,2018-08-08,M,W,25,25
4885,2018-08-08,M,W,30,30
4886,2018-08-08,M,B,27,27
4887,2018-08-08,M,W,52,52
4888,2018-08-08,M,W,29,29
4889,2018-08-08,M,W,28,28
4890,2018-08-08,M,B,33,33
4891,2018-08-08,M,B,25,27
4892,2018-08-08,M,W,29,30
4893,2018-08-08,M,B,41,42
4894,2018-08-08,M,B,23,24
4895,2018-08-08,M,W,49,50
4896,2018-08-08,M,B,28,28
4897,2018-08-08,M,B,33,33
4898,2018-08-08,M,B,19,19
4899,2018-08-08,M,W,52,53
4900,2018-08-08,M,B,36,37
4901,2018-08-08,M,B,20,21
4902,2018-08-08,M,W,21,22
4903,2018-08-08,M,B,37,37
4904,2018-08-08,M,B,23,23
4905,2018-08-08,M,B,22,22
4906,2018-08-08,M,B,23,23
4907,2018-08-08,M,W,23,23
4908,2018-08-08,M,W,26,27
4909,2018-08-08,M,B,48,48
4910,2018-08-08,M,W,23,24
4911,2018-08-08,M,W,43,43
4912,2018-08-08,M,B,38,39
4913,2018-08-08,M,B,61,61
4914,2018-08-08,M,B,37,37
4915,2018-08-08,M,B,38,38
4916,2018-08-08,M,W,24,24
4917,2018-08-08,M,W,40,40
4918,2018-08-08,M,B,49,50
4919,2018-08-08,M,W,41,41
4920,2018-08-08,M,W,47,47
4921,2018-08-08,M,B,25,25
4922,2018-08-08,M,W,19,19
4923,2018-08-08,M,W,25,25
4924,2018-08-08,M,W,38,38
4925,2018-08-08,M,W,53,53
4926,2018-08-08,M,W,35,35
4927,2018-08-08,M,W,44,44
4928,2018-08-08,M,W,38,38
4929,2018-08-08,M,B,43,43
4930,2018-08-08,M,B,43,43
4931,2018-08-08,M,W,57,57
4932,2018-08-08,M,W,42,43
4933,2018-08-08,M,B,49,49
4934,2018-08-08,M,W,25,25
4935,2018-08-08,M,,53,53
4936,2018-08-08,M,B,28,28
4937,2018-08-08,M,W,45,45
4938,2018-08-08,M,W,28,28
4939,2018-08-08,M,W,51,51
4940,2018-08-08,M,B,26,26
4941,2018-08-08,M,W,32,32
4942,2018-08-08,M,W,37,37
4943,2018-08-08,M,B,32,32
4944,2018-08-08,M,B,36,36
4945,2018-08-08,M,B,19,19
4946,2018-08-08,M,B,51,51
4947,2018-08-08,M,U,28,28
4948,2018-08-08,M,W,57,57
4949,2018-08-08,M,B,23,23
4950,2018-08-08,M,B,38,38
4951,2018-08-08,M,B,25,25
4952,2018-08-08,M,W,39,39
4953,2018-08-08,M,B,48,48
4954,2018-08-08,M,W,36,36
4955,2018-08-08,M,B,26,26
4956,2018-08-08,M,W,49,49
4957,2018-08-08,M,W,29,29
4958,2018-08-08,M,B,22,22
4959,2018-08-08,M,H,37,37
4960,2018-08-08,M,B,55,55
4961,2018-08-08,M,W,31,31
4962,2018-08-08,M,B,58,58
4963,2018-08-08,M,B,30,30
4964,2018-08-08,M,W,49,49
4965,2018-08-08,M,B,22,23
4966,2018-08-08,M,B,36,38
4967,2018-08-08,M,B,49,50
4968,2018-08-08,M,W,43,44
4969,2018-08-08,M,B,21,22
4970,2018-08-08,M,W,17,18
4971,2018-08-08,M,W,37,38
4972,2018-08-08,M,W,30,31
4973,2018-08-08,M,B,22,22
4974,2018-08-08,M,B,35,35
4975,2018-08-08,M,B,35,36
4976,2018-08-08,M,B,53,54
4977,2018-08-08,M,B,21,22
4978,2018-08-08,M,B,23,24
4979,2018-08-08,M,B,34,35
4980,2018-08-08,M,W,52,53
4981,2018-08-08,M,B,29,30
4982,2018-08-08,M,B,30,31
4983,2018-08-08,M,B,27,28
4984,2018-08-08,M,B,38,39
4985,2018-08-08,M,B,62,63
4986,2018-08-08,M,B,24,25
4987,2018-08-08,M,B,40,41
4988,2018-08-08,M,W,29,30
4989,2018-08-08,M,B,26,26
4990,2018-08-08,M,W,27,28
4991,2018-08-08,M,B,17,18
4992,2018-08-08,M,B,48,49
4993,2018-08-08,M,W,41,41
4994,2018-08-08,M,W,44,44
4995,2018-08-08,M,W,43,43
4996,2018-08-08,M,B,20,20
4997,2018-08-08,M,W,38,39
4998,2018-08-08,M,W,38,38
4999,2018-08-08,M,W,24,24
5000,2018-08-08,M,W,32,32
5001,2018-08-08,M,W,56,56
5002,2018-08-08,M,W,30,31
5003,2018-08-08,M,W,37,37
5004,2018-08-08,M,B,20,20
5005,2018-08-08,M,W,24,24
5006,2018-08-08,M,B,31,31
5007,2018-08-08,M,W,38,38
5008,2018-08-08,M,B,38,38
5009,2018-08-08,M,W,28,28
5010,2018-08-08,M,B,26,27
5011,2018-08-08,M,W,31,31
5012,2018-08-08,M,W,53,53
5013,2018-08-08,M,W,37,37
5014,2018-08-08,M,W,31,32
5015,2018-08-08,M,B,37,37
5016,2018-08-08,M,B,18,18
5017,2018-08-08,M,W,54,54
5018,2018-08-08,M,W,34,34
5019,2018-08-08,M,H,26,27
5020,2018-08-08,M,W,42,43
5021,2018-08-08,M,W,41,42
5022,2018-08-08,M,W,37,39
5023,2018-08-08,M,B,52,53
5024,2018-08-08,M,B,26,28
5025,2018-08-08,M,B,36,37
5026,2018-08-08,M,W,30,31
5027,2018-08-08,M,W,32,33
5028,2018-08-08,M,B,20,21
5029,2018-08-08,M,B,21,21
5030,2018-08-08,M,W,51,52
5031,2018-08-08,M,W,36,37
5032,2018-08-08,M,W,40,41
5033,2018-08-08,M,B,18,19
5034,2018-08-08,M,B,25,25
5035,2018-08-08,M,B,21,22
5036,2018-08-08,M,B,21,22
5037,2018-08-08,M,B,24,25
5038,2018-08-08,M,W,27,27
5039,2018-08-08,M,W,30,31
5040,2018-08-08,M,B,47,47
5041,2018-08-08,M,W,21,21
5042,2018-08-08,M,W,32,32
5043,2018-08-08,M,B,29,30
5044,2018-08-08,M,W,26,26
5045,2018-08-08,M,B,22,23
5046,2018-08-08,M,B,27,27
5047,2018-08-08,M,B,21,22
5048,2018-08-08,M,W,28,28
5049,2018-08-08,M,W,41,42
5050,2018-08-08,M,W,19,19
5051,2018-08-08,M,B,37,38
5052,2018-08-08,M,B,21,22
5053,2018-08-08,M,B,24,24
5054,2018-08-08,M,W,20,20
5055,2018-08-08,M,B,54,54
5056,2018-08-08,M,W,36,36
5057,2018-08-08,M,B,46,46
5058,2018-08-08,M,W,24,25
5059,2018-08-08,M,W,41,42
5060,2018-08-08,M,B,20,21
5061,2018-08-08,M,B,23,24
5062,2018-08-08,M,B,59,59
5063,2018-08-08,M,W,34,34
5064,2018-08-08,M,W,28,28
5065,2018-08-08,M,W,48,49
5066,2018-08-08,M,W,28,28
5067,2018-08-08,M,B,58,58
5068,2018-08-08,M,W,40,40
5069,2018-08-08,M,B,28,28
5070,2018-08-08,M,W,26,26
5071,2018-08-08,M,W,29,29
5072,2018-08-08,M,B,24,24
5073,2018-08-08,M,B,26,26
5074,2018-08-08,M,B,45,45
5075,2018-08-08,M,B,48,48
5076,2018-08-08,M,W,30,30
5077,2018-08-08,M,B,26,26
5078,2018-08-08,M,B,21,21
5079,2018-08-08,M,B,37,37
5080,2018-08-08,M,W,22,22
5081,2018-08-08,M,B,28,28
5082,2018-08-08,M,W,24,24
5083,2018-08-08,M,B,26,26
5084,2018-08-08,M,W,26,26
5085,2018-08-08,M,W,38,38
5086,2018-08-08,M,B,29,29
5087,2018-08-08,M,B,28,28
5088,2018-08-08,M,B,22,22
5089,2018-08-08,M,W,36,36
5090,2018-08-08,M,W,31,31
5091,2018-08-08,M,W,44,44
5092,2018-08-08,M,H,27,27
5093,2018-08-08,M,B,61,61
5094,2018-08-08,M,W,37,37
5095,2018-08-08,M,W,23,23
5096,2018-08-08,M,B,24,24
5097,2018-08-08,M,W,24,24
5098,2018-08-08,M,B,49,49
5099,2018-08-08,M,x,34,34
5100,2018-08-08,M,B,21,21
5101,2018-08-08,M,W,39,39
5102,2018-08-08,M,B,61,61
5103,2018-08-08,M,B,33,35
5104,2018-08-08,M,B,62,63
5105,2018-08-08,M,B,23,24
5106,2018-08-08,M,B,27,29
5107,2018-08-08,M,W,41,42
5108,2018-08-08,M,B,43,45
5109,2018-08-08,M,W,42,43
5110,2018-08-08,M,B,20,21
5111,2018-08-08,M,B,53,54
5112,2018-08-08,M,B,36,36
5113,2018-08-08,M,B,28,29
5114,2018-08-08,M,W,28,29
5115,2018-08-08,M,B,32,33
5116,2018-08-08,M,W,33,33
5117,2018-08-08,M,B,21,22
5118,2018-08-08,M,B,50,51
5119,2018-08-08,M,W,33,33
5120,2018-08-08,M,B,30,31
5121,2018-08-08,M,W,29,29
5122,2018-08-08,M,B,24,24
5123,2018-08-08,M,B,19,20
5124,2018-08-08,M,B,19,20
5125,2018-08-08,M,W,28,28
5126,2018-08-08,M,B,31,31
5127,2018-08-08,M,B,46,47
5128,2018-08-08,M,B,23,23
5129,2018-08-08,M,W,32,33
5130,2018-08-08,M,B,26,26
5131,2018-08-08,M,B,34,34
5132,2018-08-08,M,W,38,39
5133,2018-08-08,M,B,33,33
5134,2018-08-08,M,B,24,24
5135,2018-08-08,M,W,24,24
5136,2018-08-08,M,B,52,52
5137,2018-08-08,M,W,35,35
5138,2018-08-08,M,W,23,23
5139,2018-08-08,M,B,30,30
5140,2018-08-08,M,B,24,24
5141,2018-08-08,M,B,34,34
5142,2018-08-08,M,B,33,33
5143,2018-08-08,M,B,21,21
5144,2018-08-08,M,B,27,27
5145,2018-08-08,M,B,26,26
5146,2018-08-08,M,B,53,53
5147,2018-08-08,M,B,53,53
5148,2018-08-08,M,W,32,32
5149,2018-08-08,M,W,46,46
5150,2018-08-08,M,B,20,20
5151,2018-08-08,M,W,28,28
5152,2018-08-08,M,B,28,28
5153,2018-08-08,M,W,36,36
5154,2018-08-08,M,W,55,55
5155,2018-08-08,M,B,32,32
5156,2018-08-08,M,B,28,28
5157,2018-08-08,M,W,60,60
5158,2018-08-08,M,B,19,19
5159,2018-08-08,M,W,23,23
5160,2018-08-08,M,B,25,25
5161,2018-08-08,M,W,34,34
5162,2018-08-08,M,W,54,54
5163,2018-08-08,M,B,25,25
5164,2018-08-08,M,W,25,25
5165,2018-08-08,M,B,23,23
5166,2018-08-08,M,B,45,45
5167,2018-08-08,M,W,36,36
5168,2018-08-08,M,W,34,34
5169,2018-08-08,M,B,24,24
5170,2018-08-08,M,W,40,40
5171,2018-08-08,M,W,32,32
5172,2018-08-08,M,W,22,22
5173,2018-08-08,M,W,48,48
5174,2018-08-08,M,B,62,62
5175,2018-08-08,M,W,51,51
5176,2018-08-08,M,B,26,26
5177,2018-08-08,M,B,48,48
5178,2018-08-08,M,B,51,51
5179,2018-08-08,M,B,38,38
5180,2018-08-08,M,W,55,55
5181,2018-08-08,M,W,51,51
5182,2018-08-08,M,W,35,35
5183,2018-08-08,M,B,31,34
5184,2018-08-08,M,W,64,66
5185,2018-08-08,M,B,52,53
5186,2018-08-08,M,B,40,42
5187,2018-08-08,M,B,69,70
5188,2018-08-08,M,B,56,57
5189,2018-08-08,M,B,58,59
5190,2018-08-08,M,B,25,26
5191,2018-08-08,M,W,61,62
5192,2018-08-08,M,B,34,35
5193,2018-08-08,M,B,51,52
5194,2018-08-08,M,W,65,66
5195,2018-08-08,M,B,58,59
5196,2018-08-08,M,B,64,64
5197,2018-08-08,M,W,30,30
5198,2018-08-08,M,B,62,62
5199,2018-08-08,M,B,39,39
5200,2018-08-08,M,B,44,44
5201,2018-08-08,M,B,23,23
5202,2018-08-08,M,W,42,42
5203,2018-08-08,M,W,35,35
5204,2018-08-08,M,B,63,64
5205,2018-08-08,M,B,66,67
5206,2018-08-08,M,B,47,47
5207,2018-08-08,M,B,48,48
5208,2018-08-08,M,B,61,61
5209,2018-08-08,M,B,39,39
5210,2018-08-08,M,W,22,22
5211,2018-08-08,M,W,60,61
5212,2018-08-08,M,W,59,60
5213,2018-08-08,M,B,53,53
5214,2018-08-08,M,B,56,57
5215,2018-08-08,M,W,23,23
5216,2018-08-08,M,W,46,46
5217,2018-08-08,M,B,54,54
5218,2018-08-08,M,B,58,58
5219,2018-08-08,M,B,61,61
5220,2018-08-08,M,W,44,44
5221,2018-08-08,M,W,50,50
5222,2018-08-08,M,B,28,28
5223,2018-08-08,M,W,32,32
5224,2018-08-08,M,B,21,21
5225,2018-08-08,M,B,66,66
5226,2018-08-08,M,B,46,47
5227,2018-08-08,M,W,55,55
5228,2018-08-08,M,W,41,41
5229,2018-08-08,M,B,54,54
5230,2018-08-08,M,W,57,57
5231,2018-08-08,M,W,34,34
5232,2018-08-08,M,B,61,61
5233,2018-08-08,M,W,60,60
5234,2018-08-08,M,W,45,45
5235,2018-08-08,M,B,53,53
5236,2018-08-08,M,B,23,25
5237,2018-08-08,M,B,30,32
5238,2018-08-08,M,B,29,31
5239,2018-08-08,M,B,22,24
5240,2018-08-08,M,B,37,39
5241,2018-08-08,M,B,37,39
5242,2018-08-08,M,B,33,34
5243,2018-08-08,M,W,31,32
5244,2018-08-08,M,W,28,29
5245,2018-08-08,M,B,20,21
5246,2018-08-08,M,B,40,41
5247,2018-08-08,M,B,29,30
5248,2018-08-08,M,B,30,31
5249,2018-08-08,M,B,52,53
5250,2018-08-08,M,B,36,37
5251,2018-08-08,M,W,30,31
5252,2018-08-08,M,W,35,35
5253,2018-08-08,M,B,27,28
5254,2018-08-08,M,B,28,28
5255,2018-08-08,M,W,32,32
5256,2018-08-08,M,W,32,32
5257,2018-08-08,M,B,33,34
5258,2018-08-08,M,B,35,35
5259,2018-08-08,M,B,33,33
5260,2018-08-08,M,W,27,28
5261,2018-08-08,M,B,25,26
5262,2018-08-08,M,B,23,23
5263,2018-08-08,M,B,42,43
5264,2018-08-08,M,W,24,25
5265,2018-08-08,M,B,39,40
5266,2018-08-08,M,B,24,25
5267,2018-08-08,M,U,30,31
5268,2018-08-08,M,W,30,30
5269,2018-08-08,M,B,36,36
5270,2018-08-08,M,W,28,29
5271,2018-08-08,M,B,21,21
5272,2018-08-08,M,B,31,31
5273,2018-08-08,M,B,19,20
5274,2018-08-08,M,W,36,36
5275,2018-08-08,M,B,28,29
5276,2018-08-08,M,B,20,21
5277,2018-08-08,M,B,29,29
5278,2018-08-08,M,B,26,27
5279,2018-08-08,M,W,21,22
5280,2018-08-08,M,W,26,26
5281,2018-08-08,M,W,36,36
5282,2018-08-08,M,B,19,19
5283,2018-08-08,M,B,21,21
5284,2018-08-08,M,B,23,23
5285,2018-08-08,M,W,26,26
5286,2018-08-08,M,W,24,24
5287,2018-08-08,M,B,41,42
5288,2018-08-08,M,B,41,41
5289,2018-08-08,M,B,20,20
5290,2018-08-08,M,W,57,57
5291,2018-08-08,M,B,38,38
5292,2018-08-08,M,B,27,27
5293,2018-08-08,M,x,24,25
5294,2018-08-08,M,B,19,19
5295,2018-08-08,M,B,22,22
5296,2018-08-08,M,W,45,45
5297,2018-08-08,M,B,18,18
5298,2018-08-08,M,W,46,47
5299,2018-08-08,M,B,27,27
5300,2018-08-08,M,B,21,22
5301,2018-08-08,M,B,29,29
5302,2018-08-08,M,B,32,33
5303,2018-08-08,M,B,35,35
5304,2018-08-08,M,B,27,27
5305,2018-08-08,M,B,18,18
5306,2018-08-08,M,W,37,37
5307,2018-08-08,M,B,41,41
5308,2018-08-08,M,B,46,47
5309,2018-08-08,M,B,24,25
5310,2018-08-08,M,x,26,26
5311,2018-08-08,M,B,23,23
5312,2018-08-08,M,B,42,42
5313,2018-08-08,M,B,25,25
5314,2018-08-08,M,B,37,37
5315,2018-08-08,M,B,41,41
5316,2018-08-08,M,B,31,31
5317,2018-08-08,M,W,32,33
5318,2018-08-08,M,B,46,46
5319,2018-08-08,M,B,31,31
5320,2018-08-08,M,B,44,44
5321,2018-08-08,M,W,33,33
5322,2018-08-08,M,B,47,47
5323,2018-08-08,M,B,33,33
5324,2018-08-08,M,W,30,30
5325,2018-08-08,M,B,20,20
5326,2018-08-08,M,B,34,34
5327,2018-08-08,M,W,32,32
5328,2018-08-08,M,B,35,35
5329,2018-08-08,M,W,23,23
5330,2018-08-08,M,W,35,35
5331,2018-08-08,M,W,38,38
5332,2018-08-08,M,W,39,39
5333,2018-08-08,M,x,26,26
5334,2018-08-08,M,B,35,35
5335,2018-08-08,M,B,29,29
5336,2018-08-08,M,B,26,26
5337,2018-08-08,M,B,55,55
5338,2018-08-08,M,W,45,45
5339,2018-08-08,M,B,19,20
5340,2018-08-08,M,B,24,25
5341,2018-08-08,M,B,17,18
5342,2018-08-08,M,B,26,27
5343,2018-08-08,M,W,34,35
5344,2018-08-08,M,B,21,22
5345,2018-08-08,M,B,45,46
5346,2018-08-08,M,B,28,29
5347,2018-08-08,M,B,28,29
5348,2018-08-08,M,B,24,25
5349,2018-08-08,M,H,39,40
5350,2018-08-08,M,W,49,50
5351,2018-08-08,M,B,41,41
5352,2018-08-08,M,W,48,49
5353,2018-08-08,M,B,19,20
5354,2018-08-08,M,B,17,18
5355,2018-08-08,M,B,36,37
5356,2018-08-08,M,B,25,25
5357,2018-08-08,M,B,20,21
5358,2018-08-08,M,B,40,40
5359,2018-08-08,M,W,31,32
5360,2018-08-08,M,B,29,30
5361,2018-08-08,M,W,30,30
5362,2018-08-08,M,B,25,25
5363,2018-08-08,M,B,20,21
5364,2018-08-08,M,B,30,30
5365,2018-08-08,M,B,19,19
5366,2018-08-08,M,H,34,34
5367,2018-08-08,M,W,31,32
5368,2018-08-08,M,B,21,21
5369,2018-08-08,M,H,26,26
5370,2018-08-08,M,B,34,34
5371,2018-08-08,M,W,61,62
5372,2018-08-08,M,B,20,21
5373,2018-08-08,M,W,21,22
5374,2018-08-08,M,W,52,52
5375,2018-08-08,M,B,52,53
5376,2018-08-08,M,W,47,47
5377,2018-08-08,M,B,31,31
5378,2018-08-08,M,A,27,27
5379,2018-08-08,M,B,48,48
5380,2018-08-08,M,W,22,22
5381,2018-08-08,M,B,46,46
5382,2018-08-08,M,W,35,35
5383,2018-08-08,M,B,30,30
5384,2018-08-08,M,W,28,29
5385,2018-08-08,M,B,25,26
5386,2018-08-08,M,W,36,36
5387,2018-08-08,M,U,44,44
5388,2018-08-08,M,W,22,22
5389,2018-08-08,M,B,25,25
5390,2018-08-08,M,B,39,39
5391,2018-08-08,M,B,21,22
5392,2018-08-08,M,B,38,38
5393,2018-08-08,M,H,30,30
5394,2018-08-08,M,B,51,51
5395,2018-08-08,M,B,63,63
5396,2018-08-08,M,W,30,30
5397,2018-08-08,M,B,35,35
5398,2018-08-08,M,B,25,25
5399,2018-08-08,M,B,27,27
5400,2018-08-08,M,B,61,61
5401,2018-08-08,M,B,29,29
5402,2018-08-08,M,B,27,27
5403,2018-08-08,M,B,26,26
5404,2018-08-08,M,W,37,37
5405,2018-08-08,M,B,36,36
5406,2018-08-08,M,B,35,35
5407,2018-08-08,M,B,28,28
5408,2018-08-08,M,B,22,22
5409,2018-08-08,M,W,46,46
5410,2018-08-08,M,B,22,22
5411,2018-08-08,M,W,37,38
5412,2018-08-08,M,W,36,36
5413,2018-08-08,M,B,19,19
5414,2018-08-08,M,B,31,31
5415,2018-08-08,M,B,28,28
5416,2018-08-08,M,B,25,25
5417,2018-08-08,M,B,29,29
5418,2018-08-08,M,B,54,54
5419,2018-08-08,M,W,40,40
5420,2018-08-08,M,W,44,44
5421,2018-08-08,M,B,26,26
5422,2018-08-08,M,B,24,24
5423,2018-08-08,M,B,32,32
5424,2018-08-08,M,B,21,21
5425,2018-08-08,M,B,18,18
5426,2018-08-08,M,B,18,18
5427,2018-08-08,M,B,29,29
5428,2018-08-08,M,B,31,31
5429,2018-08-08,M,W,36,36
5430,2018-08-08,M,B,50,50
5431,2018-08-08,M,B,38,38
5432,2018-08-08,M,B,33,33
5433,2018-08-08,M,B,38,38
5434,2018-08-08,M,W,42,42
5435,2018-08-08,M,B,68,68
5436,2018-08-08,M,W,52,52
5437,2018-08-08,M,W,44,44
5438,2018-08-08,M,B,41,41
5439,2018-08-08,M,B,35,35
5440,2018-08-08,M,B,18,20
5441,2018-08-08,M,W,66,68
5442,2018-08-08,M,B,44,45
5443,2018-08-08,M,B,25,26
5444,2018-08-08,M,W,52,53
5445,2018-08-08,M,W,31,32
5446,2018-08-08,M,W,40,41
5447,2018-08-08,M,W,31,32
5448,2018-08-08,M,U,18,19
5449,2018-08-08,M,B,25,26
5450,2018-08-08,M,B,49,49
5451,2018-08-08,M,B,22,23
5452,2018-08-08,M,W,38,39
5453,2018-08-08,M,B,31,31
5454,2018-08-08,M,B,40,41
5455,2018-08-08,M,W,28,29
5456,2018-08-08,M,B,53,54
5457,2018-08-08,M,B,31,31
5458,2018-08-08,M,B,50,51
5459,2018-08-08,M,B,26,27
5460,2018-08-08,M,B,24,25
5461,2018-08-08,M,W,31,32
5462,2018-08-08,M,B,39,40
5463,2018-08-08,M,B,19,20
5464,2018-08-08,M,B,24,25
5465,2018-08-08,M,B,26,27
5466,2018-08-08,M,B,33,33
5467,2018-08-08,M,B,32,33
5468,2018-08-08,M,B,23,24
5469,2018-08-08,M,B,44,44
5470,2018-08-08,M,B,39,39
5471,2018-08-08,M,x,28,28
5472,2018-08-08,M,W,31,32
5473,2018-08-08,M,W,30,31
5474,2018-08-08,M,W,29,29
5475,2018-08-08,M,W,34,35
5476,2018-08-08,M,B,30,30
5477,2018-08-08,M,W,45,45
5478,2018-08-08,M,B,40,40
5479,2018-08-08,M,B,42,42
5480,2018-08-08,M,H,43,43
5481,2018-08-08,M,B,29,29
5482,2018-08-08,M,W,35,36
5483,2018-08-08,M,W,25,25
5484,2018-08-08,M,B,42,42
5485,2018-08-08,M,B,40,40
5486,2018-08-08,M,B,49,49
5487,2018-08-08,M,W,35,35
5488,2018-08-08,M,W,48,48
5489,2018-08-08,M,B,21,22
5490,2018-08-08,M,B,30,30
5491,2018-08-08,M,W,26,26
5492,2018-08-08,M,B,28,28
5493,2018-08-08,M,H,31,31
5494,2018-08-08,M,B,23,23
5495,2018-08-08,M,B,20,20
5496,2018-08-08,M,W,36,37
5497,2018-08-08,M,B,22,22
5498,2018-08-08,M,B,24,24
5499,2018-08-08,M,B,33,34
5500,2018-08-08,M,W,32,32
